time_s,Fx_N,Fy_N,Fz_N
0.3060000000000002,0.0,0.0,0.0
0.3080000000000002,0.0,0.0,0.0
0.3100000000000002,0.0,0.0,0.0
0.3120000000000002,0.0,0.0,0.0
0.3140000000000002,0.0,0.0,0.0
0.3160000000000002,0.0,0.0,0.0
0.3180000000000002,0.0,0.0,0.0
0.32000000000000023,0.0,0.0,0.0
0.32200000000000023,0.0,0.0,0.0
0.32400000000000023,0.0,0.0,0.0
0.32600000000000023,0.0,0.0,0.0
0.32800000000000024,0.0,0.0,0.0
0.33000000000000024,0.0,0.0,0.0
0.33200000000000024,0.0,0.0,0.0
0.33400000000000024,0.0,0.0,0.0
0.33600000000000024,0.0,0.0,0.0
0.33800000000000024,0.0,0.0,0.0
0.34000000000000025,0.0,0.0,0.0
0.34200000000000025,0.0,0.0,0.0
0.34400000000000025,0.0,0.0,0.0
0.34600000000000025,0.0,0.0,0.0
0.34800000000000025,0.0,0.0,0.0
0.35000000000000026,0.0,0.0,0.0
0.35200000000000026,0.0,0.0,0.0
0.35400000000000026,0.0,0.0,0.0
0.35600000000000026,0.0,0.0,0.0
0.35800000000000026,0.0,0.0,0.0
0.36000000000000026,0.0,0.0,0.0
0.36200000000000027,0.0,0.0,0.0
0.36400000000000027,0.0,0.0,0.0
0.36600000000000027,0.0,0.0,0.0
0.36800000000000027,0.0,0.0,0.0
0.3700000000000003,0.0,0.0,0.0
0.3720000000000003,0.0,0.0,0.0
0.3740000000000003,0.0,0.0,0.0
0.3760000000000003,0.0,0.0,0.0
0.3780000000000003,0.0,0.0,0.0
0.3800000000000003,0.0,0.0,0.0
0.3820000000000003,0.0,0.0,0.0
0.3840000000000003,0.0,0.0,0.0
0.3860000000000003,0.0,0.0,0.0
0.3880000000000003,0.0,0.0,0.0
0.3900000000000003,0.0,0.0,0.0
0.3920000000000003,0.0,0.0,0.0
0.3940000000000003,0.0,0.0,0.0
0.3960000000000003,0.0,0.0,0.0
0.3980000000000003,0.0,0.0,0.0
0.4000000000000003,0.0,0.0,0.0
0.4020000000000003,0.0,0.0,0.0
0.4040000000000003,0.0,0.0,0.0
0.4060000000000003,0.0,0.0,0.0
0.4080000000000003,0.0,0.0,0.0
0.4100000000000003,0.0,0.0,0.0
0.4120000000000003,0.0,0.0,0.0
0.4140000000000003,0.0,0.0,0.0
0.4160000000000003,0.0,0.0,0.0
0.4180000000000003,0.0,0.0,0.0
0.4200000000000003,0.0,0.0,0.0
0.4220000000000003,0.0,0.0,0.0
0.4240000000000003,0.0,0.0,0.0
0.4260000000000003,0.0,0.0,0.0
0.4280000000000003,0.0,0.0,0.0
0.4300000000000003,0.0,0.0,0.0
0.43200000000000033,0.0,0.0,0.0
0.43400000000000033,0.0,0.0,0.0
0.43600000000000033,0.0,0.0,0.0
0.43800000000000033,0.0,0.0,0.0
0.44000000000000034,0.0,0.0,0.0
0.44200000000000034,0.0,0.0,0.0
0.44400000000000034,0.0,0.0,0.0
0.44600000000000034,0.0,0.0,0.0
0.44800000000000034,0.0,0.0,0.0
0.45000000000000034,0.0,0.0,0.0
0.45200000000000035,0.0,0.0,0.0
0.45400000000000035,0.0,0.0,0.0
0.45600000000000035,0.0,0.0,0.0
0.45800000000000035,0.0,0.0,0.0
0.46000000000000035,0.0,0.0,0.0
0.46200000000000035,0.0,0.0,0.0
0.46400000000000036,0.0,0.0,0.0
0.46600000000000036,0.0,0.0,0.0
0.46800000000000036,0.0,0.0,0.0
0.47000000000000036,0.0,0.0,0.0
0.47200000000000036,0.0,0.0,0.0
0.47400000000000037,0.0,0.0,0.0
0.47600000000000037,0.0,0.0,0.0
0.47800000000000037,0.0,0.0,0.0
0.48000000000000037,0.0,0.0,0.0
0.4820000000000004,0.0,0.0,0.0
0.4840000000000004,0.0,0.0,0.0
0.4860000000000004,0.0,0.0,0.0
0.4880000000000004,0.0,0.0,0.0
0.4900000000000004,0.0,0.0,0.0
0.4920000000000004,0.0,0.0,0.0
0.4940000000000004,0.0,0.0,0.0
0.4960000000000004,0.0,0.0,0.0
0.4980000000000004,0.0,0.0,0.0
0.5000000000000003,0.0,0.0,0.0
0.5020000000000003,0.0,0.0,0.0
0.5040000000000003,0.0,0.0,0.0
0.5060000000000003,0.0,0.0,0.0
0.5080000000000003,0.0,0.0,0.0
0.5100000000000003,0.0,0.0,0.0
0.5120000000000003,0.0,0.0,0.0
0.5140000000000003,0.0,0.0,0.0
0.5160000000000003,0.0,0.0,0.0
0.5180000000000003,0.0,0.0,0.0
0.5200000000000004,0.0,0.0,0.0
0.5220000000000004,0.0,0.0,0.0
0.5240000000000004,0.0,0.0,0.0
0.5260000000000004,0.0,0.0,0.0
0.5280000000000004,0.0,0.0,0.0
0.5300000000000004,0.0,0.0,0.0
0.5320000000000004,0.0,0.0,0.0
0.5340000000000004,0.0,0.0,0.0
0.5360000000000004,0.0,0.0,0.0
0.5380000000000004,-1.7255767435049925e-15,-0.012029509828155746,2.0339272035705067e-15
0.5400000000000004,1.9458266683440942e-16,-0.02094768076200612,5.194773313503201e-15
0.5420000000000004,-3.5595641007149843e-16,-0.028629651100959636,7.37841337249309e-15
0.5440000000000004,-4.0534882510036064e-16,-0.03210191009515492,8.222807071632317e-15
0.5460000000000004,-6.406568047342372e-16,-0.03419459509887554,9.238339811728185e-15
0.5480000000000004,-3.928845474445109e-16,-0.03463382599524101,1.013673544243752e-14
0.5500000000000004,-6.224058142619555e-16,-0.03351441290137594,1.0454976163093607e-14
0.5520000000000004,-4.654399279242457e-16,-0.0316000953539132,1.1261495931601013e-14
0.5540000000000004,-8.419642864643802e-16,-0.029083163824440122,1.3020010823599507e-14
0.5560000000000004,1.2233930250240515e-16,-0.028149518714607108,9.702059701471144e-15
0.5580000000000004,1.2183879164692315e-16,-0.025359379395658632,9.689849804414334e-15
0.5600000000000004,1.3409865637574716e-16,-0.022690076059536518,9.883588642211605e-15
0.5620000000000004,1.1249527094199147e-15,-0.018484948664197115,1.1729628427446542e-14
0.5640000000000004,1.8040355648891893e-16,-0.010996146417170172,1.09222733842924e-14
0.5660000000000004,-1.4587492274418207e-16,0.0034810348558469706,8.501218960233449e-15
0.5680000000000004,6.094640703028955e-16,0.033881482777377764,5.049877121771322e-15
0.5700000000000004,-7.016458900878082e-16,0.09508257229694353,-4.106360942004225e-15
0.5720000000000004,1.1975335405009136e-15,0.19177228402929405,-1.733108015712362e-14
0.5740000000000004,-1.1007432763797674e-24,0.16861759766308995,-1.7525182833490605e-14
0.5760000000000004,1.09366120841512e-15,0.09966167452287071,-1.8491079004455045e-14
0.5780000000000004,4.2089748095153157e-16,0.08445377036450395,-1.7285740545804364e-14
0.5800000000000004,-2.33509589828009e-16,0.06454888612991115,-1.6315134632482678e-14
0.5820000000000004,-6.569734558876023e-16,0.04047275945042209,-1.5966304024994663e-14
0.5840000000000004,0.0,0.013094863543699577,-6.227657278756737e-16
0.5860000000000004,0.0,0.0,0.0
0.5880000000000004,0.0,0.0,0.0
0.5900000000000004,0.0,0.0,0.0
0.5920000000000004,0.0,0.0,0.0
0.5940000000000004,0.0,0.0,0.0
0.5960000000000004,0.0,0.0,0.0
0.5980000000000004,-2.5068086709745553e-15,-0.09303291557765882,4.741442495854605e-09
0.6000000000000004,-6.564708877345342e-15,-0.07701628533738618,1.1305410626946042e-08
0.6020000000000004,-8.905280903151363e-15,-0.0635583856230825,1.6369952059823285e-08
0.6040000000000004,-1.2103346098052224e-14,-0.05226258500671836,2.01971786482014e-08
0.6060000000000004,3.810434511373417e-14,-0.042792935330055765,2.3007129535686393e-08
0.6080000000000004,3.9914463156979434e-14,-0.0348649415721553,2.498408939574453e-08
0.6100000000000004,4.095632990232946e-14,-0.028237731925969102,2.6282518875213846e-08
0.6120000000000004,4.347013371893562e-14,-0.022707415930009557,2.7031473895869533e-08
0.6140000000000004,4.490989348304715e-14,-0.018101450628391195,2.733864096036531e-08
0.6160000000000004,4.3347465089041345e-14,-0.014273861995076416,2.7293709980731046e-08
0.6180000000000004,4.432592269693147e-14,-0.011101191993954467,2.6971205512989235e-08
0.6200000000000004,4.387695403827916e-14,-0.00847906127881595,2.6432899420703977e-08
0.6220000000000004,4.1417134098615565e-14,-0.006319254198201552,2.5729842490034006e-08
0.6240000000000004,4.0901038173355987e-14,-0.004547246907335464,2.490407382467919e-08
0.6260000000000004,3.8509543502606095e-14,-0.0031001113868991937,2.399009026266691e-08
0.6280000000000004,3.7580718709152594e-14,-0.0019247383488691647,2.3016056864565415e-08
0.6300000000000004,3.6250629811274164e-14,-0.0009763306487640717,2.200484351584634e-08
0.6320000000000005,-1.1081546534473991e-14,-0.00021712615432282055,2.0974837767564497e-08
0.6340000000000005,0.0,0.0,0.0
0.6360000000000005,0.0,0.0,0.0
0.6380000000000005,0.0,0.0,0.0
0.6400000000000005,0.0,0.0,0.0
0.6420000000000005,0.0,0.0,0.0
0.6440000000000005,0.0,0.0,0.0
0.6460000000000005,0.0,0.0,0.0
0.6480000000000005,0.0,0.0,0.0
0.6500000000000005,0.0,0.0,0.0
0.6520000000000005,0.0,0.0,0.0
0.6540000000000005,0.0,0.0,0.0
0.6560000000000005,0.0,0.0,0.0
0.6580000000000005,0.0,0.0,0.0
0.6600000000000005,0.0,0.0,0.0
0.6620000000000005,0.0,0.0,0.0
0.6640000000000005,0.0,0.0,0.0
0.6660000000000005,0.0,0.0,0.0
0.6680000000000005,0.0,0.0,0.0
0.6700000000000005,0.0,0.0,0.0
0.6720000000000005,0.0,0.0,0.0
0.6740000000000005,0.0,0.0,0.0
0.6760000000000005,0.0,0.0,0.0
0.6780000000000005,0.0,0.0,0.0
0.6800000000000005,0.0,0.0,0.0
0.6820000000000005,0.0,0.0,0.0
0.6840000000000005,0.0,0.0,0.0
0.6860000000000005,0.0,0.0,0.0
0.6880000000000005,0.0,0.0,0.0
0.6900000000000005,0.0,0.0,0.0
0.6920000000000005,0.0,0.0,0.0
0.6940000000000005,0.0,0.0,0.0
0.6960000000000005,0.0,0.0,0.0
0.6980000000000005,0.0,0.0,0.0
0.7000000000000005,0.0,0.0,0.0
0.7020000000000005,0.0,0.0,0.0
0.7040000000000005,0.0,0.0,0.0
0.7060000000000005,0.0,0.0,0.0
0.7080000000000005,0.0,0.0,0.0
0.7100000000000005,0.0,0.0,0.0
0.7120000000000005,0.0,0.0,0.0
0.7140000000000005,0.0,0.0,0.0
0.7160000000000005,0.0,0.0,0.0
0.7180000000000005,0.0,0.0,0.0
0.7200000000000005,3.4890975971727386e-16,0.04507865908648778,-2.0403870250388417e-15
0.7220000000000005,-2.367197344955763e-16,0.020014287989482668,-2.9011668930721024e-15
0.7240000000000005,7.484015324495407e-16,-0.010216930851672208,-6.436901843444088e-16
0.7260000000000005,2.4085247562586898e-15,-0.01702623104767726,1.8960534774790387e-15
0.7280000000000005,-8.058900203185389e-16,-0.015675501318793507,3.0087300521469065e-15
0.7300000000000005,-1.749826583423088e-15,-0.009655870262719482,7.342488218914438e-16
0.7320000000000005,0.0,0.0,0.0
0.7340000000000005,0.0,0.0,0.0
0.7360000000000005,0.0,0.0,0.0
0.7380000000000005,0.0,0.0,0.0
0.7400000000000005,0.0,0.0,0.0
0.7420000000000005,0.0,0.0,0.0
0.7440000000000005,-1.2000263882696663e-15,-0.06555184350229208,9.525660974737387e-15
0.7460000000000006,-1.0413136888471327e-15,-0.05787457093935755,9.439346047142922e-15
0.7480000000000006,-8.858841584941195e-16,-0.05078643753036095,1.0432257147361529e-14
0.7500000000000006,-5.102849948955336e-16,-0.04514700999925168,1.1786214836748081e-14
0.7520000000000006,9.61992209845776e-16,-0.03942111160265364,1.1270585381977538e-14
0.7540000000000006,7.344250240034217e-16,-0.033883476792358085,1.1203593026803986e-14
0.7560000000000006,6.568685398352217e-16,-0.02718698653980409,1.1702843673154247e-14
0.7580000000000006,9.082154298584989e-16,-0.017029508555767185,1.0908323894287965e-14
0.7600000000000006,1.1472897693039145e-15,-0.0019666746063285064,8.978189543281151e-15
0.7620000000000006,0.0,0.0,0.0
0.7640000000000006,0.0,0.0,0.0
0.7660000000000006,0.0,0.0,0.0
0.7680000000000006,-0.20357814843837765,0.08079608244544112,0.20861359830181492
0.7700000000000006,-0.7514871751101991,0.06263886381102345,0.3618342873494725
0.7720000000000006,-0.7514871751101992,0.049491407566379035,0.3615588488894652
0.7740000000000006,-0.7514871751101991,0.039102971627951455,0.36152383469807003
0.7760000000000006,-0.7514871751101995,0.030895026642698137,0.3615238346980706
0.7780000000000006,-0.7514871751101991,0.02440997784860564,0.3615238346980695
0.7800000000000006,-0.7514871751101995,0.01928617914657972,0.3615238346980686
0.7820000000000006,-0.7514871751101999,0.01523789609236425,0.36152383469806865
0.7840000000000006,-0.7514871751101991,0.012039371591282117,0.36152383469807037
0.7860000000000006,-0.7514871751101992,0.009512236297870012,0.3615238346980693
0.7880000000000006,-0.7514871751101989,0.0075155616470908545,0.3615238346980696
0.7900000000000006,-0.7514871751101991,0.005938000813108472,0.36152383469807003
0.7920000000000006,-0.7514871751101984,0.004691579327290354,0.36152383469806804
0.7940000000000006,-0.7514871751101996,0.0037067890822231027,0.36152383469807003
0.7960000000000006,-0.751487175110199,0.00292871213328124,0.36152383469807015
0.7980000000000006,-0.7514871751101995,0.0023139581371825688,0.3615238346980704
0.8000000000000006,-0.751487175110199,0.0018282446402932107,0.3615238346980707
0.8020000000000006,-0.7514871751101986,0.0014444852787313068,0.3615238346980691
0.8040000000000006,-0.7514871751101989,0.0011412792765725815,0.3615238346980699
0.8060000000000006,-0.7514871751101994,0.0009017180073154128,0.36152383469807003
0.8080000000000006,-0.7514871751101988,0.0007124420651523085,0.3615238346980697
0.8100000000000006,-0.7514871751101987,0.0005628962625572776,0.36152383469807003
0.8120000000000006,-0.751487175110199,0.0004447410082856664,0.3615238346980697
0.8140000000000006,-0.7514871751102001,0.00035138724061220506,0.36152383469807003
0.8160000000000006,-0.7514871751101992,0.0002776289808332314,0.36152383469806976
0.8180000000000006,-0.7514871751101992,0.00021935301596093254,0.36152383469807003
0.8200000000000006,-0.7514871751101992,0.0001733095207378907,0.36152383469806904
0.8220000000000006,-0.7514871751101992,0.0001369308274464343,0.3615238346980698
0.8240000000000006,-0.7514871751101996,0.00010818823700702211,0.3615238346980704
0.8260000000000006,-0.7514871751101989,8.54788862739046e-05,0.36152383469807037
0.8280000000000006,-0.7514871751101985,6.753636255443217e-05,0.36152383469807
0.8300000000000006,-0.7514871751102,5.336008066911166e-05,0.36152383469807003
0.8320000000000006,-0.7514871751101995,4.215948418481769e-05,0.3615238346980703
0.8340000000000006,-0.7514871751101998,3.3309959138748516e-05,0.36152383469806904
0.8360000000000006,-0.7514871751101994,2.6318001732654423e-05,0.36152383469807037
0.8380000000000006,-0.7514871751101999,2.0793697534035014e-05,0.36152383469807015
0.8400000000000006,-0.7514871751101992,1.6428977455385016e-05,0.36152383469807103
0.8420000000000006,-0.7514871751101987,1.298043793254334e-05,0.36152383469807037
0.8440000000000006,-0.7514871751101992,1.0255767248967971e-05,0.36152383469806937
0.8460000000000006,-0.7514871751101997,8.103021054623972e-06,0.3615238346980698
0.8480000000000006,-0.7514871751101992,6.402149016932668e-06,0.36152383469806904
0.8500000000000006,-0.7514871751101982,5.058300078349957e-06,0.3615238346980697
0.8520000000000006,-0.7514871751101992,3.9965329788965486e-06,0.36152383469807003
0.8540000000000006,-0.7514871751102001,3.157637072605872e-06,0.3615238346980707
0.8560000000000006,-0.7514871751101989,2.4948303779250445e-06,0.36152383469807003
0.8580000000000007,-0.7514871751101992,1.9711507280755916e-06,0.3615238346980697
0.8600000000000007,-0.7514871751101994,1.5573945335918273e-06,0.36152383469807015
0.8620000000000007,-0.7514871751101989,1.2304882111166653e-06,0.36152383469806976
0.8640000000000007,-0.7514871751101986,9.722014589664832e-07,0.36152383469807003
0.8660000000000007,-0.7514871751101987,7.681306234312464e-07,0.36152383469806804
0.8680000000000007,-0.751487175110199,6.068954630986016e-07,0.36152383469807103
0.8700000000000007,-0.7514871751101992,4.795045164377656e-07,0.36152383469807003
0.8720000000000007,-0.7514871751101995,3.7885368281282234e-07,0.3615238346980698
0.8740000000000007,-0.751487175110199,2.99330054347341e-07,0.36152383469807003
0.8760000000000007,-0.7514871751101989,2.3649890580095952e-07,0.3615238346980714
0.8780000000000007,-0.751487175110199,1.8685638682919175e-07,0.361523834698071
0.8800000000000007,-0.7514871751102,1.4763412626972697e-07,0.36152383469807003
0.8820000000000007,-0.751487175110199,1.1664485017407252e-07,0.36152383469806937
0.8840000000000007,-0.7514871751101994,9.21604063435173e-08,0.36152383469806976
0.8860000000000007,-0.7514871751101992,7.281539200486745e-08,0.36152383469807037
0.8880000000000007,-0.7514871751101987,5.753101051615308e-08,0.3615238346980704
0.8900000000000007,-0.7514871751101986,4.5454911193094224e-08,0.36152383469806976
0.8920000000000007,-0.7514871751101992,3.5913656526095905e-08,0.3615238346980705
0.8940000000000007,-0.7514871751102,2.8375167687726794e-08,0.36152383469807037
0.8960000000000007,-0.7514871751101995,2.241905213171446e-08,0.36152383469807037
0.8980000000000007,-0.751487175110199,1.771316046800365e-08,0.36152383469806937
0.9000000000000007,-0.7514871751101985,1.3995063292964577e-08,0.36152383469807037
0.9020000000000007,-0.7514871751101989,1.105741677488731e-08,0.36152383469806937
0.9040000000000007,-0.7514871751101996,8.736399584660006e-09,0.36152383469807003
0.9060000000000007,-0.7514871751101989,6.902577634349462e-09,0.3615238346980697
0.9080000000000007,-0.7514871751102,5.4536857490526e-09,0.36152383469807137
0.9100000000000007,-0.7514871751101991,4.308924857072341e-09,0.36152383469807037
0.9120000000000007,-0.7514871751101999,3.40445603721099e-09,0.36152383469807037
0.9140000000000007,-0.7514871751101992,2.6898405292783444e-09,0.3615238346980697
0.9160000000000007,-0.7514871751101986,2.125227075173058e-09,0.3615238346980704
0.9180000000000007,-0.7514871751102,1.6791293164738176e-09,0.36152383469806904
0.9200000000000007,-0.7514871751101994,1.3266701741384082e-09,0.36152383469807003
0.9220000000000007,-0.7514871751101998,1.0481942022255025e-09,0.36152383469806876
0.9240000000000007,-0.7514871751101989,8.281720688367797e-10,0.36152383469807003
0.9260000000000007,-0.7514871751101985,6.543338840900397e-10,0.36152383469807103
0.9280000000000007,-0.7514871751102,5.169852410140787e-10,0.36152383469807
0.9300000000000007,-0.7514871751101989,4.084669751912016e-10,0.36152383469807037
0.9320000000000007,-0.7514871751102007,3.227273363541831e-10,0.36152383469807037
0.9340000000000007,-0.7514871751101986,2.5498493814895344e-10,0.36152383469807003
0.9360000000000007,-0.7514871751101989,2.0146206993682596e-10,0.36152383469806937
0.9380000000000007,-0.7514871751101996,1.5917400047478002e-10,0.36152383469807003
0.9400000000000007,-0.7514871751101994,1.257623584234437e-10,0.36152383469806937
0.9420000000000007,-0.7514871751101992,9.936409706560249e-11,0.36152383469806904
0.9440000000000007,-0.7514871751101999,7.850694800263567e-11,0.3615238346980704
0.9460000000000007,-0.7514871751101989,6.202787722616504e-11,0.36152383469807037
0.9480000000000007,-0.7514871751101996,4.9007869123312413e-11,0.3615238346980699
0.9500000000000007,-0.751487175110199,3.872080932797173e-11,0.36152383469806904
0.9520000000000007,-0.7514871751101986,3.059311553831083e-11,0.36152383469806937
0.9540000000000007,-0.7514871751101998,2.4171406312169536e-11,0.3615238346980707
0.9560000000000007,-0.7514871751101992,1.9097646929087747e-11,0.36152383469807003
0.9580000000000007,-0.7514871751101985,1.5088927950450852e-11,0.36152383469806837
0.9600000000000007,-0.7514871751101989,1.1921578662523328e-11,0.36152383469806937
0.9620000000000007,-0.7514871751101996,9.419219696254321e-12,0.3615238346980697
0.9640000000000007,-0.751487175110199,7.441963594994262e-12,0.36152383469806976
0.9660000000000007,-0.7514871751101989,5.879871893196831e-12,0.36152383469806976
0.9680000000000007,-0.7514871751101999,4.64566841356721e-12,0.36152383469807003
0.9700000000000008,-0.7514871751101989,3.670476889945664e-12,0.36152383469806926
0.9720000000000008,-0.7514871751102004,2.9000259225281377e-12,0.36152383469806976
0.9740000000000008,-0.7514871751101987,2.291249176538736e-12,0.3615238346980694
0.9760000000000008,-0.751487175110199,1.8102896226765742e-12,0.36152383469807003
0.9780000000000008,-0.7514871751101999,1.430290768604305e-12,0.3615238346980697
0.9800000000000008,-0.7514871751101998,1.1300700895347943e-12,0.36152383469807003
0.9820000000000008,-0.7514871751101996,8.928285257163276e-13,0.3615238346980697
0.9840000000000008,-0.7514871751101989,7.053826481708618e-13,0.36152383469807003
0.9860000000000008,-0.7514871751101996,5.573238005913449e-13,0.36152383469807037
0.9880000000000008,-0.751487175110199,4.4031281196985526e-13,0.36152383469807015
