step,time_s,contact_force_N,crank_rpm
1672,3.346000,0.000000,9.1759
1673,3.348000,0.000000,9.1763
1674,3.350000,0.000000,9.1766
1675,3.352000,0.000000,9.1769
1676,3.354000,0.000000,9.1773
1677,3.356000,0.000000,9.1776
1678,3.358000,0.000000,9.1780
1679,3.360000,0.000000,9.1783
1680,3.362000,0.000000,9.1787
1681,3.364000,0.000000,9.1790
1682,3.366000,0.000000,9.1794
1683,3.368000,0.000000,9.1797
1684,3.370000,0.000000,9.1801
1685,3.372000,0.000000,9.1804
1686,3.374000,0.000000,9.1807
1687,3.376000,0.000000,9.1811
1688,3.378000,0.000000,9.1814
1689,3.380000,0.000000,9.1818
1690,3.382000,0.000000,9.1821
1691,3.384000,0.000000,9.1825
1692,3.386000,0.000000,9.1828
1693,3.388000,0.000000,9.1832
1694,3.390000,0.000000,9.1835
1695,3.392000,0.000000,9.1839
1696,3.394000,0.000000,9.1842
1697,3.396000,0.000000,9.1845
1698,3.398000,0.000000,9.1849
1699,3.400000,0.000000,9.1852
1700,3.402000,0.000000,9.1856
1701,3.404000,0.000000,9.1859
1702,3.406000,0.000000,9.1863
1703,3.408000,0.000000,9.1866
1704,3.410000,0.000000,9.1869
1705,3.412000,0.000000,9.1873
1706,3.414000,0.000000,9.1876
1707,3.416000,0.000000,9.1880
1708,3.418000,0.000000,9.1883
1709,3.420000,0.000000,9.1887
1710,3.422000,0.000000,9.1890
1711,3.424000,0.000000,9.1893
1712,3.426000,0.000000,9.1897
1713,3.428000,0.000000,9.1900
1714,3.430000,0.000000,9.1904
1715,3.432000,0.000000,9.1907
1716,3.434000,0.000000,9.1911
1717,3.436000,0.000000,9.1914
1718,3.438000,0.000000,9.1917
1719,3.440000,0.000000,9.1921
1720,3.442000,0.000000,9.1924
1721,3.444000,0.000000,9.1928
1722,3.446000,0.000000,9.1931
1723,3.448000,0.000000,9.1935
1724,3.450000,0.000000,9.1938
1725,3.452000,0.000000,9.1941
1726,3.454000,0.000000,9.1945
1727,3.456000,0.000000,9.1948
1728,3.458000,0.000000,9.1952
1729,3.460000,0.000000,9.1955
1730,3.462000,0.000000,9.1958
1731,3.464000,0.000000,9.1962
1732,3.466000,0.000000,9.1965
1733,3.468000,0.000000,9.1969
1734,3.470000,0.000000,9.1972
1735,3.472000,0.000000,9.1975
1736,3.474000,0.000000,9.1979
1737,3.476000,0.000000,9.1982
1738,3.478000,0.000000,9.1986
1739,3.480000,0.000000,9.1989
1740,3.482000,0.000000,9.1992
1741,3.484000,0.000000,9.1996
1742,3.486000,0.000000,9.1999
1743,3.488000,0.000000,9.2002
1744,3.490000,0.000000,9.2006
1745,3.492000,0.000000,9.2009
1746,3.494000,0.000000,9.2013
1747,3.496000,0.000000,9.2016
1748,3.498000,0.000000,9.2019
1749,3.500000,0.000000,9.2023
1750,3.502000,0.000000,9.2026
1751,3.504000,0.000000,9.2029
1752,3.506000,0.000000,9.2033
1753,3.508000,0.000000,9.2036
1754,3.510000,0.000000,9.2040
1755,3.512000,0.000000,9.2043
1756,3.514000,0.000000,9.2046
1757,3.516000,0.000000,9.2050
1758,3.518000,0.000000,9.2053
1759,3.520000,0.000000,9.2056
1760,3.522000,0.000000,9.2060
1761,3.524000,0.000000,9.2063
1762,3.526000,0.000000,9.2066
1763,3.528000,0.000000,9.2070
1764,3.530000,0.000000,9.2073
1765,3.532000,0.000000,9.2076
1766,3.534000,0.000000,9.2080
1767,3.536000,0.000000,9.2083
1768,3.538000,0.000000,9.2086
1769,3.540000,0.000000,9.2090
1770,3.542000,0.000000,9.2093
1771,3.544000,0.000000,9.2096
1772,3.546000,0.000000,9.2100
1773,3.548000,0.000000,9.2103
1774,3.550000,0.000000,9.2106
1775,3.552000,0.000000,9.2110
1776,3.554000,0.000000,9.2113
1777,3.556000,0.000000,9.2116
1778,3.558000,0.000000,9.2120
1779,3.560000,0.000000,9.2123
1780,3.562000,0.000000,9.2126
1781,3.564000,0.000000,9.2130
1782,3.566000,0.000000,9.2133
1783,3.568000,0.000000,9.2136
1784,3.570000,0.000000,9.2139
1785,3.572000,0.000000,9.2143
1786,3.574000,0.000000,9.2146
1787,3.576000,0.000000,9.2149
1788,3.578000,0.000000,9.2153
1789,3.580000,0.000000,9.2156
1790,3.582000,0.000000,9.2159
1791,3.584000,0.000000,9.2163
1792,3.586000,0.000000,9.2166
1793,3.588000,0.000000,9.2169
1794,3.590000,0.000000,9.2172
1795,3.592000,0.000000,9.2176
1796,3.594000,0.000000,9.2179
1797,3.596000,0.000000,9.2182
1798,3.598000,0.000000,9.2185
1799,3.600000,0.000000,9.2189
1800,3.602000,0.000000,9.2192
1801,3.604000,0.000000,9.2195
1802,3.606000,0.000000,9.2199
1803,3.608000,0.000000,9.2202
1804,3.610000,0.000000,9.2205
1805,3.612000,0.000000,9.2208
1806,3.614000,0.000000,9.2212
1807,3.616000,0.000000,9.2215
1808,3.618000,0.000000,9.2218
1809,3.620000,0.000000,9.2221
1810,3.622000,0.000000,9.2225
1811,3.624000,0.000000,9.2228
1812,3.626000,0.000000,9.2231
1813,3.628000,0.000000,9.2234
1814,3.630000,0.000000,9.2237
1815,3.632000,0.000000,9.2241
1816,3.634000,0.000000,9.2244
1817,3.636000,0.000000,9.2247
1818,3.638000,0.000000,9.2250
1819,3.640000,0.000000,9.2254
1820,3.642000,0.000000,9.2257
1821,3.644000,0.000000,9.2260
1822,3.646000,0.000000,9.2263
1823,3.648000,0.000000,9.2266
1824,3.650000,0.000000,9.2270
1825,3.652000,0.000000,9.2273
1826,3.654000,0.000000,9.2276
1827,3.656000,0.000000,9.2279
1828,3.658000,0.000000,9.2282
1829,3.660000,0.000000,9.2286
1830,3.662000,0.000000,9.2289
1831,3.664000,0.000000,9.2292
1832,3.666000,0.000000,9.2295
1833,3.668000,0.000000,9.2298
1834,3.670000,0.000000,9.2302
1835,3.672000,0.000000,9.2305
1836,3.674000,0.000000,9.2308
1837,3.676000,0.000000,9.2311
1838,3.678000,0.000000,9.2314
1839,3.680000,0.000000,9.2317
1840,3.682000,0.000000,9.2321
1841,3.684000,0.000000,9.2324
1842,3.686000,0.000000,9.2327
1843,3.688000,0.000000,9.2330
1844,3.690000,0.000000,9.2333
1845,3.692000,0.000000,9.2336
1846,3.694000,0.000000,9.2339
1847,3.696000,0.000000,9.2343
1848,3.698000,0.000000,9.2346
1849,3.700000,0.000000,9.2349
1850,3.702000,0.000000,9.2352
1851,3.704000,0.000000,9.2355
1852,3.706000,0.000000,9.2358
1853,3.708000,0.000000,9.2361
1854,3.710000,0.000000,9.2364
1855,3.712000,0.000000,9.2368
1856,3.714000,0.000000,9.2371
1857,3.716000,0.000000,9.2374
1858,3.718000,0.000000,9.2377
1859,3.720000,0.000000,9.2380
1860,3.722000,0.000000,9.2383
1861,3.724000,0.000000,9.2386
1862,3.726000,0.000000,9.2389
1863,3.728000,0.000000,9.2392
1864,3.730000,0.000000,9.2395
1865,3.732000,0.000000,9.2399
1866,3.734000,0.000000,9.2402
1867,3.736000,0.000000,9.2405
1868,3.738000,0.000000,9.2408
1869,3.740000,0.000000,9.2411
1870,3.742000,0.000000,9.2414
1871,3.744000,0.000000,9.2417
1872,3.746000,0.000000,9.2420
1873,3.748000,0.000000,9.2423
1874,3.750000,0.000000,9.2426
1875,3.752000,0.000000,9.2429
1876,3.754000,0.000000,9.2432
1877,3.756000,0.000000,9.2435
1878,3.758000,0.000000,9.2438
1879,3.760000,0.000000,9.2441
1880,3.762000,0.000000,9.2444
1881,3.764000,0.000000,9.2447
1882,3.766000,0.000000,9.2450
1883,3.768000,0.000000,9.2453
1884,3.770000,0.000000,9.2457
1885,3.772000,0.000000,9.2460
1886,3.774000,0.000000,9.2463
1887,3.776000,0.000000,9.2466
1888,3.778000,0.000000,9.2469
1889,3.780000,0.000000,9.2472
1890,3.782000,0.000000,9.2475
1891,3.784000,0.000000,9.2478
1892,3.786000,0.000000,9.2481
1893,3.788000,0.000000,9.2484
1894,3.790000,0.000000,9.2487
1895,3.792000,0.000000,9.2490
1896,3.794000,0.000000,9.2493
1897,3.796000,0.000000,9.2495
1898,3.798000,0.000000,9.2498
1899,3.800000,0.000000,9.2501
1900,3.802000,0.000000,9.2504
1901,3.804000,0.000000,9.2507
1902,3.806000,0.000000,9.2510
1903,3.808000,0.000000,9.2513
1904,3.810000,0.000000,9.2516
1905,3.812000,0.000000,9.2519
1906,3.814000,0.000000,9.2522
1907,3.816000,0.000000,9.2525
1908,3.818000,0.000000,9.2528
1909,3.820000,0.000000,9.2531
1910,3.822000,0.000000,9.2534
1911,3.824000,0.000000,9.2537
1912,3.826000,0.000000,9.2540
1913,3.828000,0.000000,9.2543
1914,3.830000,0.000000,9.2546
1915,3.832000,0.000000,9.2548
1916,3.834000,0.000000,9.2551
1917,3.836000,0.000000,9.2554
1918,3.838000,0.000000,9.2557
1919,3.840000,0.000000,9.2560
1920,3.842000,0.000000,9.2563
1921,3.844000,0.000000,9.2566
1922,3.846000,0.000000,9.2569
1923,3.848000,0.000000,9.2572
1924,3.850000,0.000000,9.2575
1925,3.852000,0.000000,9.2577
1926,3.854000,0.000000,9.2580
1927,3.856000,0.000000,9.2583
1928,3.858000,0.000000,9.2586
1929,3.860000,0.000000,9.2589
1930,3.862000,0.000000,9.2592
1931,3.864000,0.000000,9.2595
1932,3.866000,0.000000,9.2597
1933,3.868000,0.000000,9.2600
1934,3.870000,0.000000,9.2603
1935,3.872000,0.000000,9.2606
1936,3.874000,0.000000,9.2609
1937,3.876000,0.000000,9.2612
1938,3.878000,0.000000,9.2614
1939,3.880000,0.000000,9.2617
1940,3.882000,0.000000,9.2620
1941,3.884000,0.000000,9.2623
1942,3.886000,0.000000,9.2626
1943,3.888000,0.000000,9.2629
1944,3.890000,0.000000,9.2631
1945,3.892000,0.000000,9.2634
1946,3.894000,0.000000,9.2637
1947,3.896000,0.000000,9.2640
1948,3.898000,0.000000,9.2642
1949,3.900000,0.000000,9.2645
1950,3.902000,0.000000,9.2648
1951,3.904000,0.000000,9.2651
1952,3.906000,0.000000,9.2654
1953,3.908000,0.000000,9.2656
1954,3.910000,0.000000,9.2659
1955,3.912000,0.000000,9.2662
1956,3.914000,0.000000,9.2665
1957,3.916000,0.000000,9.2667
1958,3.918000,0.000000,9.2670
1959,3.920000,0.000000,9.2673
1960,3.922000,0.000000,9.2676
1961,3.924000,0.000000,9.2678
1962,3.926000,0.000000,9.2681
1963,3.928000,0.000000,9.2684
1964,3.930000,0.000000,9.2687
1965,3.932000,0.000000,9.2689
1966,3.934000,0.000000,9.2692
1967,3.936000,0.000000,9.2695
1968,3.938000,0.000000,9.2697
1969,3.940000,0.000000,9.2700
1970,3.942000,0.000000,9.2703
1971,3.944000,0.000000,9.2705
1972,3.946000,0.000000,9.2708
1973,3.948000,0.000000,9.2711
1974,3.950000,0.000000,9.2714
1975,3.952000,0.000000,9.2716
1976,3.954000,0.000000,9.2719
1977,3.956000,0.000000,9.2722
1978,3.958000,0.000000,9.2724
1979,3.960000,0.000000,9.2727
1980,3.962000,0.000000,9.2730
1981,3.964000,0.000000,9.2732
1982,3.966000,0.000000,9.2735
1983,3.968000,0.000000,9.2737
1984,3.970000,0.000000,9.2740
1985,3.972000,0.000000,9.2743
1986,3.974000,0.000000,9.2745
1987,3.976000,0.000000,9.2748
1988,3.978000,0.000000,9.2751
1989,3.980000,0.000000,9.2753
1990,3.982000,0.000000,9.2756
1991,3.984000,0.000000,9.2758
1992,3.986000,0.000000,9.2761
1993,3.988000,0.000000,9.2764
1994,3.990000,0.000000,9.2766
1995,3.992000,0.000000,9.2769
1996,3.994000,0.000000,9.2771
1997,3.996000,0.000000,9.2774
1998,3.998000,0.000000,9.2777
1999,4.000000,0.000000,9.2779
2000,4.002000,0.000000,9.2782
2001,4.004000,0.000000,9.2784
2002,4.006000,0.000000,9.2787
2003,4.008000,0.000000,9.2789
2004,4.010000,0.000000,9.2792
2005,4.012000,0.000000,9.2795
2006,4.014000,0.000000,9.2797
2007,4.016000,0.000000,9.2800
2008,4.018000,0.000000,9.2802
2009,4.020000,0.000000,9.2805
2010,4.022000,0.000000,9.2807
2011,4.024000,0.000000,9.2810
2012,4.026000,0.000000,9.2812
2013,4.028000,0.000000,9.2815
2014,4.030000,0.000000,9.2817
2015,4.032000,0.000000,9.2820
2016,4.034000,0.000000,9.2822
2017,4.036000,0.000000,9.2825
2018,4.038000,0.000000,9.2827
2019,4.040000,0.000000,9.2830
2020,4.042000,0.000000,9.2832
2021,4.044000,0.000000,9.2835
2022,4.046000,0.000000,9.2837
2023,4.048000,0.000000,9.2840
2024,4.050000,0.000000,9.2842
2025,4.052000,0.000000,9.2845
2026,4.054000,0.000000,9.2847
2027,4.056000,0.000000,9.2850
2028,4.058000,0.000000,9.2852
2029,4.060000,0.000000,9.2854
2030,4.062000,0.000000,9.2857
2031,4.064000,0.000000,9.2859
2032,4.066000,0.000000,9.2862
2033,4.068000,0.000000,9.2864
2034,4.070000,0.000000,9.2867
2035,4.072000,0.000000,9.2869
2036,4.074000,0.000000,9.2871
2037,4.076000,0.000000,9.2874
2038,4.078000,0.000000,9.2876
2039,4.080000,0.000000,9.2879
2040,4.082000,0.000000,9.2881
2041,4.084000,0.000000,9.2883
2042,4.086000,0.000000,9.2886
2043,4.088000,0.000000,9.2888
2044,4.090000,0.000000,9.2891
2045,4.092000,0.000000,9.2893
2046,4.094000,0.000000,9.2895
2047,4.096000,0.000000,9.2898
2048,4.098000,0.000000,9.2900
2049,4.100000,0.000000,9.2902
2050,4.102000,0.000000,9.2905
2051,4.104000,0.000000,9.2907
2052,4.106000,0.000000,9.2909
2053,4.108000,0.000000,9.2912
2054,4.110000,0.000000,9.2914
2055,4.112000,0.000000,9.2916
2056,4.114000,0.000000,9.2919
2057,4.116000,0.000000,9.2921
2058,4.118000,0.000000,9.2923
2059,4.120000,0.000000,9.2926
2060,4.122000,0.000000,9.2928
2061,4.124000,0.000000,9.2930
2062,4.126000,0.000000,9.2932
2063,4.128000,0.000000,9.2935
2064,4.130000,0.000000,9.2937
2065,4.132000,0.000000,9.2939
2066,4.134000,0.000000,9.2942
2067,4.136000,0.000000,9.2944
2068,4.138000,0.000000,9.2946
2069,4.140000,0.000000,9.2948
2070,4.142000,0.000000,9.2951
2071,4.144000,0.000000,9.2953
2072,4.146000,0.000000,9.2955
2073,4.148000,0.000000,9.2957
2074,4.150000,0.000000,9.2960
2075,4.152000,0.000000,9.2962
2076,4.154000,0.000000,9.2964
2077,4.156000,0.000000,9.2966
2078,4.158000,0.000000,9.2968
2079,4.160000,0.000000,9.2971
2080,4.162000,0.000000,9.2973
2081,4.164000,0.000000,9.2975
2082,4.166000,0.000000,9.2977
2083,4.168000,0.000000,9.2979
2084,4.170000,0.000000,9.2982
2085,4.172000,0.000000,9.2984
2086,4.174000,0.000000,9.2986
2087,4.176000,0.000000,9.2988
2088,4.178000,0.000000,9.2990
2089,4.180000,0.000000,9.2993
2090,4.182000,0.000000,9.2995
2091,4.184000,0.000000,9.2997
2092,4.186000,0.000000,9.2999
2093,4.188000,0.000000,9.3001
2094,4.190000,0.000000,9.3003
2095,4.192000,0.000000,9.3005
2096,4.194000,0.000000,9.3007
2097,4.196000,0.000000,9.3010
2098,4.198000,0.000000,9.3012
2099,4.200000,0.000000,9.3014
2100,4.202000,0.000000,9.3016
2101,4.204000,0.000000,9.3018
2102,4.206000,0.000000,9.3020
2103,4.208000,0.000000,9.3022
2104,4.210000,0.000000,9.3024
2105,4.212000,0.000000,9.3026
2106,4.214000,0.000000,9.3028
2107,4.216000,0.000000,9.3031
2108,4.218000,0.000000,9.3033
2109,4.220000,0.000000,9.3035
2110,4.222000,0.000000,9.3037
2111,4.224000,0.000000,9.3039
2112,4.226000,0.000000,9.3041
2113,4.228000,0.000000,9.3043
2114,4.230000,0.000000,9.3045
2115,4.232000,0.000000,9.3047
2116,4.234000,0.000000,9.3049
2117,4.236000,0.000000,9.3051
2118,4.238000,0.000000,9.3053
2119,4.240000,0.000000,9.3055
2120,4.242000,0.000000,9.3057
2121,4.244000,0.000000,9.3059
2122,4.246000,0.000000,9.3061
2123,4.248000,0.000000,9.3063
2124,4.250000,0.000000,9.3065
2125,4.252000,0.000000,9.3067
2126,4.254000,0.000000,9.3069
2127,4.256000,0.000000,9.3071
2128,4.258000,0.000000,9.3073
2129,4.260000,0.000000,9.3075
2130,4.262000,0.000000,9.3077
2131,4.264000,0.000000,9.3079
2132,4.266000,0.000000,9.3081
2133,4.268000,0.000000,9.3083
2134,4.270000,0.000000,9.3085
2135,4.272000,0.000000,9.3087
2136,4.274000,0.000000,9.3089
2137,4.276000,0.000000,9.3090
2138,4.278000,0.000000,9.3092
2139,4.280000,0.000000,9.3094
2140,4.282000,0.000000,9.3096
2141,4.284000,0.000000,9.3098
2142,4.286000,0.000000,9.3100
2143,4.288000,0.000000,9.3102
2144,4.290000,0.000000,9.3104
2145,4.292000,0.000000,9.3106
2146,4.294000,0.000000,9.3108
2147,4.296000,0.000000,9.3109
2148,4.298000,0.000000,9.3111
2149,4.300000,0.000000,9.3113
2150,4.302000,0.000000,9.3115
2151,4.304000,0.000000,9.3117
2152,4.306000,0.000000,9.3119
2153,4.308000,0.000000,9.3121
2154,4.310000,0.000000,9.3122
2155,4.312000,0.000000,9.3124
2156,4.314000,0.000000,9.3126
2157,4.316000,0.000000,9.3128
2158,4.318000,0.000000,9.3130
2159,4.320000,0.000000,9.3132
2160,4.322000,0.000000,9.3133
2161,4.324000,0.000000,9.3135
2162,4.326000,0.000000,9.3137
2163,4.328000,0.000000,9.3139
2164,4.330000,0.000000,9.3141
2165,4.332000,0.000000,9.3142
2166,4.334000,0.000000,9.3144
2167,4.336000,0.000000,9.3146
2168,4.338000,0.000000,9.3148
2169,4.340000,0.000000,9.3149
2170,4.342000,0.000000,9.3151
2171,4.344000,0.000000,9.3153
2172,4.346000,0.000000,9.3155
2173,4.348000,0.000000,9.3156
2174,4.350000,0.000000,9.3158
2175,4.352000,0.000000,9.3160
2176,4.354000,0.000000,9.3162
2177,4.356000,0.000000,9.3163
2178,4.358000,0.000000,9.3165
2179,4.360000,0.000000,9.3167
2180,4.362000,0.000000,9.3168
2181,4.364000,0.000000,9.3170
2182,4.366000,0.000000,9.3172
2183,4.368000,0.000000,9.3173
2184,4.370000,0.000000,9.3175
2185,4.372000,0.000000,9.3177
2186,4.374000,0.000000,9.3179
2187,4.376000,0.000000,9.3180
2188,4.378000,0.000000,9.3182
2189,4.380000,0.000000,9.3184
2190,4.382000,0.000000,9.3185
2191,4.384000,0.000000,9.3187
2192,4.386000,0.000000,9.3188
2193,4.388000,0.000000,9.3190
2194,4.390000,0.000000,9.3192
2195,4.392000,0.000000,9.3193
2196,4.394000,0.000000,9.3195
2197,4.396000,0.000000,9.3197
2198,4.398000,0.000000,9.3198
2199,4.400000,0.000000,9.3200
2200,4.402000,0.000000,9.3201
2201,4.404000,0.000000,9.3203
2202,4.406000,0.000000,9.3205
2203,4.408000,0.000000,9.3206
2204,4.410000,0.000000,9.3208
2205,4.412000,0.000000,9.3209
2206,4.414000,0.000000,9.3211
2207,4.416000,0.000000,9.3212
2208,4.418000,0.000000,9.3214
2209,4.420000,0.000000,9.3216
2210,4.422000,0.000000,9.3217
2211,4.424000,0.000000,9.3219
2212,4.426000,0.000000,9.3220
2213,4.428000,0.000000,9.3222
2214,4.430000,0.000000,9.3223
2215,4.432000,0.000000,9.3225
2216,4.434000,0.000000,9.3226
2217,4.436000,0.000000,9.3228
2218,4.438000,0.000000,9.3229
2219,4.440000,0.000000,9.3231
2220,4.442000,0.000000,9.3232
2221,4.444000,0.000000,9.3234
2222,4.446000,0.000000,9.3235
2223,4.448000,0.000000,9.3237
2224,4.450000,0.000000,9.3238
2225,4.452000,0.000000,9.3240
2226,4.454000,0.000000,9.3241
2227,4.456000,0.000000,9.3243
2228,4.458000,0.000000,9.3244
2229,4.460000,0.000000,9.3246
2230,4.462000,0.000000,9.3247
2231,4.464000,0.000000,9.3248
2232,4.466000,0.000000,9.3250
2233,4.468000,0.000000,9.3251
2234,4.470000,0.000000,9.3253
2235,4.472000,0.000000,9.3254
2236,4.474000,0.000000,9.3256
2237,4.476000,0.000000,9.3257
2238,4.478000,0.000000,9.3258
2239,4.480000,0.000000,9.3260
2240,4.482000,0.000000,9.3261
2241,4.484000,0.000000,9.3263
2242,4.486000,0.000000,9.3264
2243,4.488000,0.000000,9.3265
2244,4.490000,0.000000,9.3267
2245,4.492000,0.000000,9.3268
2246,4.494000,0.000000,9.3269
2247,4.496000,0.000000,9.3271
2248,4.498000,0.000000,9.3272
2249,4.500000,0.000000,9.3273
2250,4.502000,0.000000,9.3275
2251,4.504000,0.000000,9.3276
2252,4.506000,0.000000,9.3277
2253,4.508000,0.000000,9.3279
2254,4.510000,0.000000,9.3280
2255,4.512000,0.000000,9.3281
2256,4.514000,0.000000,9.3283
2257,4.516000,0.000000,9.3284
2258,4.518000,0.000000,9.3285
2259,4.520000,0.000000,9.3287
2260,4.522000,0.000000,9.3288
2261,4.524000,0.000000,9.3289
2262,4.526000,0.000000,9.3290
2263,4.528000,0.000000,9.3292
2264,4.530000,0.000000,9.3293
2265,4.532000,0.000000,9.3294
2266,4.534000,0.000000,9.3296
2267,4.536000,0.000000,9.3297
2268,4.538000,0.000000,9.3298
2269,4.540000,0.000000,9.3299
2270,4.542000,0.000000,9.3300
2271,4.544000,0.000000,9.3302
2272,4.546000,0.000000,9.3303
2273,4.548000,0.000000,9.3304
2274,4.550000,0.000000,9.3305
2275,4.552000,0.000000,9.3307
2276,4.554000,0.000000,9.3308
2277,4.556000,0.000000,9.3309
2278,4.558000,0.000000,9.3310
2279,4.560000,0.000000,9.3311
2280,4.562000,0.000000,9.3312
2281,4.564000,0.000000,9.3314
2282,4.566000,0.000000,9.3315
2283,4.568000,0.000000,9.3316
2284,4.570000,0.000000,9.3317
2285,4.572000,0.000000,9.3318
2286,4.574000,0.000000,9.3319
2287,4.576000,0.000000,9.3321
2288,4.578000,0.000000,9.3322
2289,4.580000,0.000000,9.3323
2290,4.582000,0.000000,9.3324
2291,4.584000,0.000000,9.3325
2292,4.586000,0.000000,9.3326
2293,4.588000,0.000000,9.3327
2294,4.590000,0.000000,9.3328
2295,4.592000,0.000000,9.3330
2296,4.594000,0.000000,9.3331
2297,4.596000,0.000000,9.3332
2298,4.598000,0.000000,9.3333
2299,4.600000,0.000000,9.3334
2300,4.602000,0.000000,9.3335
2301,4.604000,0.000000,9.3336
2302,4.606000,0.000000,9.3337
2303,4.608000,0.000000,9.3338
2304,4.610000,0.000000,9.3339
2305,4.612000,0.000000,9.3340
2306,4.614000,0.000000,9.3341
2307,4.616000,0.000000,9.3342
2308,4.618000,0.000000,9.3343
2309,4.620000,0.000000,9.3344
2310,4.622000,0.000000,9.3345
2311,4.624000,0.000000,9.3346
2312,4.626000,0.000000,9.3347
2313,4.628000,0.000000,9.3348
2314,4.630000,0.000000,9.3349
2315,4.632000,0.000000,9.3350
2316,4.634000,0.000000,9.3351
2317,4.636000,0.000000,9.3352
2318,4.638000,0.000000,9.3353
2319,4.640000,0.000000,9.3354
2320,4.642000,0.000000,9.3355
2321,4.644000,0.000000,9.3356
2322,4.646000,0.000000,9.3357
2323,4.648000,0.000000,9.3358
2324,4.650000,0.000000,9.3359
2325,4.652000,0.000000,9.3360
2326,4.654000,0.000000,9.3361
2327,4.656000,0.000000,9.3362
2328,4.658000,0.000000,9.3363
2329,4.660000,0.000000,9.3364
2330,4.662000,0.000000,9.3365
2331,4.664000,0.000000,9.3366
2332,4.666000,0.000000,9.3366
2333,4.668000,0.000000,9.3367
2334,4.670000,0.000000,9.3368
2335,4.672000,0.000000,9.3369
2336,4.674000,0.000000,9.3370
2337,4.676000,0.000000,9.3371
2338,4.678000,0.000000,9.3372
2339,4.680000,0.000000,9.3373
2340,4.682000,0.000000,9.3373
2341,4.684000,0.000000,9.3374
2342,4.686000,0.000000,9.3375
2343,4.688000,0.000000,9.3376
2344,4.690000,0.000000,9.3377
2345,4.692000,0.000000,9.3378
2346,4.694000,0.000000,9.3378
2347,4.696000,0.000000,9.3379
2348,4.698000,0.000000,9.3380
2349,4.700000,0.000000,9.3381
2350,4.702000,0.000000,9.3382
2351,4.704000,0.000000,9.3382
2352,4.706000,0.000000,9.3383
2353,4.708000,0.000000,9.3384
2354,4.710000,0.000000,9.3385
2355,4.712000,0.000000,9.3386
2356,4.714000,0.000000,9.3386
2357,4.716000,0.000000,9.3387
2358,4.718000,0.000000,9.3388
2359,4.720000,0.000000,9.3389
2360,4.722000,0.000000,9.3389
2361,4.724000,0.000000,9.3390
2362,4.726000,0.000000,9.3391
2363,4.728000,0.000000,9.3392
2364,4.730000,0.000000,9.3392
2365,4.732000,0.000000,9.3393
2366,4.734000,0.000000,9.3394
2367,4.736000,0.000000,9.3394
2368,4.738000,0.000000,9.3395
2369,4.740000,0.000000,9.3396
2370,4.742000,0.000000,9.3397
2371,4.744000,0.000000,9.3397
2372,4.746000,0.000000,9.3398
2373,4.748000,0.000000,9.3399
2374,4.750000,0.000000,9.3399
2375,4.752000,0.000000,9.3400
2376,4.754000,0.000000,9.3401
2377,4.756000,0.000000,9.3401
2378,4.758000,0.000000,9.3402
2379,4.760000,0.000000,9.3403
2380,4.762000,0.000000,9.3403
2381,4.764000,0.000000,9.3404
2382,4.766000,0.000000,9.3404
2383,4.768000,0.000000,9.3405
2384,4.770000,0.000000,9.3406
2385,4.772000,0.000000,9.3406
2386,4.774000,0.000000,9.3407
2387,4.776000,0.000000,9.3408
2388,4.778000,0.000000,9.3408
2389,4.780000,0.000000,9.3409
2390,4.782000,0.000000,9.3409
2391,4.784000,0.000000,9.3410
2392,4.786000,0.000000,9.3410
2393,4.788000,0.000000,9.3411
2394,4.790000,0.000000,9.3412
2395,4.792000,0.000000,9.3412
2396,4.794000,0.000000,9.3413
2397,4.796000,0.000000,9.3413
2398,4.798000,0.000000,9.3414
2399,4.800000,0.000000,9.3414
2400,4.802000,0.000000,9.3415
2401,4.804000,0.000000,9.3415
2402,4.806000,0.000000,9.3416
2403,4.808000,0.000000,9.3416
2404,4.810000,0.000000,9.3417
2405,4.812000,0.000000,9.3417
2406,4.814000,0.000000,9.3418
2407,4.816000,0.000000,9.3418
2408,4.818000,0.000000,9.3419
2409,4.820000,0.000000,9.3419
2410,4.822000,0.000000,9.3420
2411,4.824000,0.000000,9.3420
2412,4.826000,0.000000,9.3421
2413,4.828000,0.000000,9.3421
2414,4.830000,0.000000,9.3422
2415,4.832000,0.000000,9.3422
2416,4.834000,0.000000,9.3423
2417,4.836000,0.000000,9.3423
2418,4.838000,0.000000,9.3423
2419,4.840000,0.000000,9.3424
2420,4.842000,0.000000,9.3424
2421,4.844000,0.000000,9.3425
2422,4.846000,0.000000,9.3425
2423,4.848000,0.000000,9.3426
2424,4.850000,0.000000,9.3426
2425,4.852000,0.000000,9.3426
2426,4.854000,0.000000,9.3427
2427,4.856000,0.000000,9.3427
2428,4.858000,0.000000,9.3428
2429,4.860000,0.000000,9.3428
2430,4.862000,0.000000,9.3428
2431,4.864000,0.000000,9.3429
2432,4.866000,0.000000,9.3429
2433,4.868000,0.000000,9.3429
2434,4.870000,0.000000,9.3430
2435,4.872000,0.000000,9.3430
2436,4.874000,0.000000,9.3430
2437,4.876000,0.000000,9.3431
2438,4.878000,0.000000,9.3431
2439,4.880000,0.000000,9.3431
2440,4.882000,0.000000,9.3432
2441,4.884000,0.000000,9.3432
2442,4.886000,0.000000,9.3432
2443,4.888000,0.000000,9.3433
2444,4.890000,0.000000,9.3433
2445,4.892000,0.000000,9.3433
2446,4.894000,0.000000,9.3433
2447,4.896000,0.000000,9.3434
