time,sensor_fx,sensor_fy,sensor_fz,sensor_force_magnitude
687,0.0,0.0,0.0,0.0
688,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0
704,0.0,0.0,0.0,0.0
705,0.0,0.0,0.0,0.0
706,0.0,0.0,0.0,0.0
707,0.0,0.0,0.0,0.0
708,0.0,0.0,0.0,0.0
709,0.0,0.0,0.0,0.0
710,0.0,0.0,0.0,0.0
711,0.0,0.0,0.0,0.0
712,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,0.0
723,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0
727,0.0,0.0,0.0,0.0
728,0.0,0.0,0.0,0.0
729,0.0,0.0,0.0,0.0
730,0.0,0.0,0.0,0.0
731,0.0,0.0,0.0,0.0
732,0.0,0.0,0.0,0.0
733,0.0,0.0,0.0,0.0
734,0.0,0.0,0.0,0.0
735,0.0,0.0,0.0,0.0
736,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0
752,0.0,0.0,0.0,0.0
753,0.0,0.0,0.0,0.0
754,0.0,0.0,0.0,0.0
755,0.0,0.0,0.0,0.0
756,0.0,0.0,0.0,0.0
757,0.0,0.0,0.0,0.0
758,0.0,0.0,0.0,0.0
759,0.0,0.0,0.0,0.0
760,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0
771,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0
775,0.0,0.0,0.0,0.0
776,0.0,0.0,0.0,0.0
777,0.0,0.0,0.0,0.0
778,0.0,0.0,0.0,0.0
779,0.0,0.0,0.0,0.0
780,0.0,0.0,0.0,0.0
781,0.0,0.0,0.0,0.0
782,0.0,0.0,0.0,0.0
783,0.0,0.0,0.0,0.0
784,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,0.0
790,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.0
792,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,0.0
796,0.0,0.0,0.0,0.0
797,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,0.0
799,0.0,0.0,0.0,0.0
800,0.0,0.0,0.0,0.0
801,0.0,0.0,0.0,0.0
802,0.0,0.0,0.0,0.0
803,0.0,0.0,0.0,0.0
804,0.0,0.0,0.0,0.0
805,0.0,0.0,0.0,0.0
806,0.0,0.0,0.0,0.0
807,0.0,0.0,0.0,0.0
808,0.0,0.0,0.0,0.0
809,0.0,0.0,0.0,0.0
810,0.0,0.0,0.0,0.0
811,0.0,0.0,0.0,0.0
812,0.0,0.0,0.0,0.0
813,0.0,0.0,0.0,0.0
814,0.0,0.0,0.0,0.0
815,0.0,0.0,0.0,0.0
816,0.0,0.0,0.0,0.0
817,8.126022e-05,3464.9902,0.011514673,3464.9902
818,0.0015634402,5430.1807,0.013711089,5430.1807
819,0.0036077115,6892.0796,0.009989154,6892.0796
820,0.0009848855,7251.3037,0.01002877,7251.3037
821,9.481126e-05,7255.891,0.009716197,7255.891
822,-0.00012809364,7207.163,0.006998835,7207.163
823,0.00011071988,7180.907,0.00454512,7180.907
824,-7.672026e-05,7147.8423,0.005687977,7147.8423
825,0.0008345422,7155.9644,0.0039205756,7155.9644
826,-4.3571927e-06,7178.415,0.0036624686,7178.415
827,1.0892982e-05,7185.581,0.0049381726,7185.581
828,0.00032057276,7209.4883,0.004748194,7209.4883
829,-5.0767325e-05,7222.2285,0.004666835,7222.2285
830,0.00065666856,7238.8413,0.0038930485,7238.8413
831,9.857491e-05,7230.0205,0.0034522358,7230.0205
832,0.000543626,7239.9155,0.004274736,7239.9155
833,4.6823174e-05,7244.8115,0.004151768,7244.8115
834,0.00026067614,7229.9062,0.0036107497,7229.9062
835,4.256761e-05,7235.87,0.0035807018,7235.87
836,0.00051284174,7209.933,0.0029076112,7209.933
837,0.00027041812,7186.045,0.0035559798,7186.045
838,-1.0854565e-06,7156.881,0.003933961,7156.881
839,0.0002011715,7152.237,0.0042989054,7152.237
840,3.0474039e-05,7123.5737,0.0031176591,7123.5737
841,-3.1288946e-05,7073.844,0.0037021558,7073.844
842,5.285954e-06,7056.1743,-0.00012609083,7056.1743
843,1.7125392e-05,6993.0293,-2.000702e-05,6993.0293
844,1.7462065e-05,6943.153,0.00066973455,6943.153
845,3.332598e-05,6917.0044,4.0582032e-05,6917.0044
846,0.00014465337,6868.6885,1.982972e-05,6868.6885
847,0.00025270646,6808.3237,-0.00012951111,6808.3237
848,-3.7637423e-05,6740.972,8.404022e-06,6740.972
849,0.00077055884,6682.0,0.00024706882,6682.0
850,0.00048429763,6622.074,-2.0950218e-05,6622.074
851,0.0006133134,6543.822,0.0008485295,6543.822
852,2.9813615e-05,6459.919,-5.305081e-05,6459.919
853,6.991788e-06,6395.8335,-2.2915658e-05,6395.8335
854,-7.9735415e-05,6315.875,0.00052320736,6315.875
855,0.00028378703,6220.545,3.6496087e-05,6220.545
856,0.00045273325,6141.5635,0.00034549553,6141.5635
857,0.0006695045,6041.1523,6.0508028e-06,6041.1523
858,-7.264456e-05,5932.565,0.0004959693,5932.565
859,0.00045760348,5842.406,-2.6214286e-05,5842.406
860,-8.3891326e-05,5722.758,0.00038733578,5722.758
861,3.4058816e-05,5626.665,-0.00052108185,5626.665
862,-4.8961956e-06,5495.8755,0.0004934559,5495.8755
863,0.00042200217,5400.0234,-0.00023069442,5400.0234
864,0.00041104865,5278.453,0.00016860676,5278.453
865,4.8213755e-05,5136.2017,0.00047114666,5136.2017
866,8.156407e-06,5006.197,0.0008342364,5006.197
867,0.00012312352,4872.936,-1.4745165e-06,4872.936
868,0.00024744496,4743.8247,-0.0001317549,4743.8247
869,1.2097415e-05,4620.79,-0.00046602206,4620.79
870,-2.2816821e-05,4455.4707,-0.00045736914,4455.4707
871,0.00032896176,4331.671,-0.0003284691,4331.671
872,0.00010207447,4179.657,-2.8039794e-06,4179.657
873,-4.448957e-05,4035.7312,3.9311766e-05,4035.7312
874,0.00044679985,3868.0847,0.0025864174,3868.0847
875,-5.2889227e-06,3726.4102,0.001888981,3726.4102
876,5.0197123e-06,3556.9543,0.0021057907,3556.9543
877,5.381665e-05,3406.0115,0.0023356955,3406.0115
878,0.00067645096,3243.036,0.0023213052,3243.036
879,5.158363e-07,3080.8608,0.0020303046,3080.8608
880,0.00035697775,2908.9956,0.0026509408,2908.9956
881,3.5161385e-05,2762.9617,0.0021898518,2762.9617
882,-1.2572622e-05,2610.3486,0.0024372484,2610.3486
883,4.1430467e-06,2449.3296,0.0023819213,2449.3296
884,0.0001769393,2269.8481,0.002069856,2269.8481
885,-2.9203773e-05,2109.3467,0.0023659673,2109.3467
886,1.3014884e-05,1947.3232,0.0022811845,1947.3232
887,-6.467337e-06,1793.3418,0.0016879708,1793.3418
888,-3.997702e-06,1641.3213,0.0018768734,1641.3213
889,-1.0241813e-05,1457.1907,0.0018024594,1457.1907
890,0.0003673295,1335.3909,0.002456617,1335.3909
891,-2.7278438e-06,1155.3684,0.0020641189,1155.3684
892,0.00010705911,1049.9214,0.0018020247,1049.9214
893,0.00031112396,882.82135,0.001997719,882.82135
894,8.060597e-07,730.39496,0.0016408352,730.39496
895,-2.3513276e-06,599.9963,0.0012293092,599.9963
896,0.0002080175,466.69586,0.0013440023,466.69586
897,0.00015497729,330.5902,0.0013938043,330.5902
898,0.00020528765,191.56061,0.0016697161,191.56061
899,0.00017395944,74.656784,0.0011768015,74.656784
900,0.0,0.0,0.0,0.0
901,0.0,0.0,0.0,0.0
902,0.0,0.0,0.0,0.0
903,0.0,0.0,0.0,0.0
904,0.0,0.0,0.0,0.0
905,0.0,0.0,0.0,0.0
906,0.0,0.0,0.0,0.0
907,0.0,0.0,0.0,0.0
908,0.0,0.0,0.0,0.0
909,0.0,0.0,0.0,0.0
910,0.0,0.0,0.0,0.0
911,0.0,0.0,0.0,0.0
912,0.0,0.0,0.0,0.0
913,0.0,0.0,0.0,0.0
914,0.0,0.0,0.0,0.0
915,0.0,0.0,0.0,0.0
916,0.0,0.0,0.0,0.0
917,0.0,0.0,0.0,0.0
918,0.0,0.0,0.0,0.0
919,0.0,0.0,0.0,0.0
920,0.0,0.0,0.0,0.0
921,0.0,0.0,0.0,0.0
922,0.0,0.0,0.0,0.0
923,0.0,0.0,0.0,0.0
924,0.0,0.0,0.0,0.0
925,0.0,0.0,0.0,0.0
926,0.0,0.0,0.0,0.0
927,0.0,0.0,0.0,0.0
928,0.0,0.0,0.0,0.0
929,0.0,0.0,0.0,0.0
930,0.0,0.0,0.0,0.0
931,0.0,0.0,0.0,0.0
932,0.0,0.0,0.0,0.0
933,0.0,0.0,0.0,0.0
934,0.0,0.0,0.0,0.0
935,0.0,0.0,0.0,0.0
936,0.0,0.0,0.0,0.0
937,0.0,0.0,0.0,0.0
938,0.0,0.0,0.0,0.0
939,0.0,0.0,0.0,0.0
940,0.0,0.0,0.0,0.0
941,0.0,0.0,0.0,0.0
942,0.0,0.0,0.0,0.0
943,0.0,0.0,0.0,0.0
944,0.0,0.0,0.0,0.0
945,0.0,0.0,0.0,0.0
946,0.0,0.0,0.0,0.0
947,0.0,0.0,0.0,0.0
948,0.0,0.0,0.0,0.0
949,0.0,0.0,0.0,0.0
950,0.0,0.0,0.0,0.0
951,0.0,0.0,0.0,0.0
952,0.0,0.0,0.0,0.0
953,0.0,0.0,0.0,0.0
954,0.0,0.0,0.0,0.0
955,0.0,0.0,0.0,0.0
956,0.0,0.0,0.0,0.0
957,0.0,0.0,0.0,0.0
958,0.0,0.0,0.0,0.0
959,0.0,0.0,0.0,0.0
960,0.0,0.0,0.0,0.0
961,0.0,0.0,0.0,0.0
962,0.0,0.0,0.0,0.0
963,0.0,0.0,0.0,0.0
964,0.0,0.0,0.0,0.0
965,0.0,0.0,0.0,0.0
966,0.0,0.0,0.0,0.0
967,0.0,0.0,0.0,0.0
968,0.0,0.0,0.0,0.0
969,0.0,0.0,0.0,0.0
970,0.0,0.0,0.0,0.0
971,0.0,0.0,0.0,0.0
972,0.0,0.0,0.0,0.0
973,0.0,0.0,0.0,0.0
974,0.0,0.0,0.0,0.0
975,0.0,0.0,0.0,0.0
976,0.0,0.0,0.0,0.0
977,0.0,0.0,0.0,0.0
978,0.0,0.0,0.0,0.0
979,0.0,0.0,0.0,0.0
980,0.0,0.0,0.0,0.0
981,0.0,0.0,0.0,0.0
982,0.0,0.0,0.0,0.0
983,0.0,0.0,0.0,0.0
984,0.0,0.0,0.0,0.0
985,0.0,0.0,0.0,0.0
986,0.0,0.0,0.0,0.0
987,0.0,0.0,0.0,0.0
988,0.0,0.0,0.0,0.0
989,0.0,0.0,0.0,0.0
990,0.0,0.0,0.0,0.0
991,0.0,0.0,0.0,0.0
992,0.0,0.0,0.0,0.0
993,0.0,0.0,0.0,0.0
994,0.0,0.0,0.0,0.0
995,0.0,0.0,0.0,0.0
996,0.0,0.0,0.0,0.0
997,0.0,0.0,0.0,0.0
998,0.0,0.0,0.0,0.0
999,0.0,0.0,0.0,0.0
1000,0.0,0.0,0.0,0.0
1001,0.0,0.0,0.0,0.0
1002,0.0,0.0,0.0,0.0
1003,0.0,0.0,0.0,0.0
1004,0.0,0.0,0.0,0.0
1005,0.0,0.0,0.0,0.0
1006,0.0,0.0,0.0,0.0
1007,0.0,0.0,0.0,0.0
1008,0.0,0.0,0.0,0.0
1009,0.0,0.0,0.0,0.0
1010,0.0,0.0,0.0,0.0
1011,0.0,0.0,0.0,0.0
1012,0.0,0.0,0.0,0.0
1013,0.0,0.0,0.0,0.0
1014,0.0,0.0,0.0,0.0
1015,0.0,0.0,0.0,0.0
1016,0.0,0.0,0.0,0.0
1017,0.0,0.0,0.0,0.0
1018,0.0,0.0,0.0,0.0
1019,0.0,0.0,0.0,0.0
1020,0.0,0.0,0.0,0.0
1021,0.0,0.0,0.0,0.0
1022,0.0,0.0,0.0,0.0
1023,0.0,0.0,0.0,0.0
1024,0.0,0.0,0.0,0.0
1025,0.0,0.0,0.0,0.0
1026,0.0,0.0,0.0,0.0
1027,0.0,0.0,0.0,0.0
1028,0.0,0.0,0.0,0.0
1029,0.0,0.0,0.0,0.0
1030,0.0,0.0,0.0,0.0
1031,0.0,0.0,0.0,0.0
1032,0.0,0.0,0.0,0.0
1033,0.0,0.0,0.0,0.0
1034,0.0,0.0,0.0,0.0
1035,0.0,0.0,0.0,0.0
1036,0.0,0.0,0.0,0.0
1037,0.0,0.0,0.0,0.0
1038,0.0,0.0,0.0,0.0
1039,0.0,0.0,0.0,0.0
1040,0.0,0.0,0.0,0.0
1041,0.0,0.0,0.0,0.0
1042,0.0,0.0,0.0,0.0
1043,0.0,0.0,0.0,0.0
1044,0.0,0.0,0.0,0.0
1045,0.0,0.0,0.0,0.0
1046,0.0,0.0,0.0,0.0
1047,0.0,0.0,0.0,0.0
1048,0.0,0.0,0.0,0.0
1049,0.0,0.0,0.0,0.0
1050,0.0,0.0,0.0,0.0
1051,0.0,0.0,0.0,0.0
1052,0.0,0.0,0.0,0.0
1053,0.0,0.0,0.0,0.0
1054,0.0,0.0,0.0,0.0
1055,0.0,0.0,0.0,0.0
1056,0.0,0.0,0.0,0.0
1057,0.0,0.0,0.0,0.0
1058,0.0,0.0,0.0,0.0
1059,0.0,0.0,0.0,0.0
1060,0.0,0.0,0.0,0.0
1061,0.0,0.0,0.0,0.0
1062,0.0,0.0,0.0,0.0
1063,0.0,0.0,0.0,0.0
1064,0.0,0.0,0.0,0.0
1065,0.0,0.0,0.0,0.0
1066,0.0,0.0,0.0,0.0
1067,0.0,0.0,0.0,0.0
1068,0.0,0.0,0.0,0.0
1069,0.0,0.0,0.0,0.0
1070,0.0,0.0,0.0,0.0
1071,0.0,0.0,0.0,0.0
1072,0.0,0.0,0.0,0.0
1073,0.0,0.0,0.0,0.0
1074,0.0,0.0,0.0,0.0
1075,0.0,0.0,0.0,0.0
1076,0.0,0.0,0.0,0.0
1077,0.0,0.0,0.0,0.0
1078,0.0,0.0,0.0,0.0
1079,0.0,0.0,0.0,0.0
1080,0.0,0.0,0.0,0.0
1081,0.0,0.0,0.0,0.0
1082,0.0,0.0,0.0,0.0
1083,0.0,0.0,0.0,0.0
1084,0.0,0.0,0.0,0.0
1085,0.0,0.0,0.0,0.0
1086,0.0,0.0,0.0,0.0
1087,0.0,0.0,0.0,0.0
1088,0.0,0.0,0.0,0.0
1089,0.0,0.0,0.0,0.0
1090,0.0,0.0,0.0,0.0
1091,0.0,0.0,0.0,0.0
1092,0.0,0.0,0.0,0.0
1093,0.0,0.0,0.0,0.0
1094,0.0,0.0,0.0,0.0
1095,0.0,0.0,0.0,0.0
1096,0.0,0.0,0.0,0.0
1097,0.0,0.0,0.0,0.0
1098,0.0,0.0,0.0,0.0
1099,0.0,0.0,0.0,0.0
1100,0.0,0.0,0.0,0.0
1101,0.0,0.0,0.0,0.0
1102,0.0,0.0,0.0,0.0
1103,0.0,0.0,0.0,0.0
1104,0.0,0.0,0.0,0.0
1105,0.0,0.0,0.0,0.0
1106,0.0,0.0,0.0,0.0
1107,0.0,0.0,0.0,0.0
1108,0.0,0.0,0.0,0.0
1109,0.0,0.0,0.0,0.0
1110,0.0,0.0,0.0,0.0
1111,0.0,0.0,0.0,0.0
1112,0.0,0.0,0.0,0.0
1113,0.0,0.0,0.0,0.0
1114,0.0,0.0,0.0,0.0
1115,0.0,0.0,0.0,0.0
1116,0.0,0.0,0.0,0.0
1117,0.0,0.0,0.0,0.0
1118,0.0,0.0,0.0,0.0
1119,0.0,0.0,0.0,0.0
1120,0.0,0.0,0.0,0.0
1121,0.0,0.0,0.0,0.0
1122,0.0,0.0,0.0,0.0
1123,0.0,0.0,0.0,0.0
1124,0.0,0.0,0.0,0.0
1125,0.0,0.0,0.0,0.0
1126,0.0,0.0,0.0,0.0
1127,0.0,0.0,0.0,0.0
1128,0.0,0.0,0.0,0.0
1129,0.0,0.0,0.0,0.0
1130,0.0,0.0,0.0,0.0
1131,0.0,0.0,0.0,0.0
1132,0.0,0.0,0.0,0.0
1133,0.0,0.0,0.0,0.0
1134,0.0,0.0,0.0,0.0
1135,0.0,0.0,0.0,0.0
1136,0.0,0.0,0.0,0.0
1137,0.0,0.0,0.0,0.0
1138,0.0,0.0,0.0,0.0
1139,0.0,0.0,0.0,0.0
1140,0.0,0.0,0.0,0.0
1141,0.0,0.0,0.0,0.0
1142,0.0,0.0,0.0,0.0
1143,0.0,0.0,0.0,0.0
1144,0.0,0.0,0.0,0.0
1145,0.0,0.0,0.0,0.0
1146,0.0,0.0,0.0,0.0
1147,0.0,0.0,0.0,0.0
1148,0.0,0.0,0.0,0.0
1149,0.0,0.0,0.0,0.0
1150,0.0,0.0,0.0,0.0
1151,0.0011663137,779.8905,0.017550541,779.8905
1152,-0.0003376946,1204.5837,0.0071776845,1204.5837
1153,0.0013832215,1358.5072,0.006532371,1358.5072
1154,-2.3192319e-05,1485.0243,0.0043106326,1485.0243
1155,0.000839242,1713.0259,0.004099824,1713.0259
1156,0.00092250097,1994.1438,0.004891243,1994.1438
1157,0.00018311443,2256.6262,0.0031939875,2256.6262
1158,0.0007044461,2475.9556,0.0053910804,2475.9556
1159,9.839548e-05,2594.196,0.00320832,2594.196
1160,-0.00017459068,2638.253,0.0022170115,2638.253
1161,0.0005729215,2654.7517,0.003197206,2654.7517
1162,8.213642e-05,2656.8306,0.004388086,2656.8306
1163,1.0727672e-05,2652.37,0.004297709,2652.37
1164,0.0007915498,2635.4087,0.0036797072,2635.4087
1165,5.392183e-06,2645.319,0.003743635,2645.319
1166,-3.9969163e-06,2654.2402,0.0040339297,2654.2402
1167,0.00074404106,2637.7517,0.003380809,2637.7517
1168,-2.2613589e-05,2635.3447,0.003639379,2635.3447
1169,0.00070678,2621.2458,0.0031238338,2621.2458
1170,0.00028309514,2624.7095,0.0041608512,2624.7095
1171,0.0003163627,2593.2185,0.0039038688,2593.2185
1172,0.0007039425,2566.1814,0.0028836145,2566.1814
1173,0.00015845601,2539.999,0.003898261,2539.999
1174,-2.0644802e-05,2539.822,0.0032606171,2539.822
1175,7.0628885e-06,2503.6924,0.00322899,2503.6924
1176,0.0003112095,2485.7163,0.0037276768,2485.7163
1177,-1.25214865e-05,2443.678,0.002897827,2443.678
1178,0.0002652235,2425.2744,0.0035530343,2425.2744
1179,-9.0370304e-07,2367.9573,0.0032945557,2367.9573
1180,0.00024595438,2363.9788,0.0012668625,2363.9788
1181,2.5506102e-05,2324.8135,0.003802946,2324.8135
1182,6.7753717e-06,2262.5015,0.0026642638,2262.5015
1183,2.1130836e-06,2235.3025,0.0025865072,2235.3025
1184,0.00047859244,2194.135,0.0020448095,2194.135
1185,0.00024185653,2147.8298,0.0034456714,2147.8298
1186,2.4713547e-05,2121.9172,0.0028742475,2121.9172
1187,-2.489105e-06,2101.034,0.0024975063,2101.034
1188,0.00023355859,2021.2986,0.0020965554,2021.2986
1189,0.00040323212,1975.8157,0.0024498333,1975.8157
1190,0.00015715245,1942.4149,0.0013786872,1942.4149
1191,0.00021527917,1891.835,0.002628393,1891.835
1192,0.00044152385,1849.0039,0.0011098627,1849.0039
1193,0.00038849018,1804.2941,0.0010292748,1804.2941
1194,0.00041287165,1738.731,0.0011761686,1738.731
1195,-6.7909423e-06,1703.1641,0.0028051557,1703.1641
1196,-1.1251541e-07,1647.5068,0.0022546065,1647.5068
1197,-1.9546133e-07,1605.354,0.0027559646,1605.354
1198,0.0005002341,1570.7831,0.002364988,1570.7831
1199,-3.981695e-07,1520.5374,0.0027692544,1520.5374
1200,-2.5076384e-05,1454.1154,0.0020304793,1454.1154
1201,2.2321765e-06,1399.8003,0.002503708,1399.8003
1202,0.00014660426,1357.9177,0.002182242,1357.9177
1203,3.461435e-06,1320.7129,0.0025521782,1320.7129
1204,-3.2654498e-08,1241.9028,0.0020489492,1241.9028
1205,7.331284e-06,1223.9689,0.0020248624,1223.9689
1206,0.0003995658,1150.8159,0.002067823,1150.8159
1207,-2.1672487e-05,1102.841,0.0020750628,1102.841
1208,0.00033797024,1051.9512,0.0016841008,1051.9512
1209,6.395101e-06,1020.76685,0.0014634007,1020.76685
1210,1.7769926e-06,976.0963,0.0017649768,976.0963
1211,-2.5101093e-05,906.1122,0.0011173678,906.1122
1212,-7.841736e-06,870.63477,0.0014269128,870.63477
1213,0.00032025488,835.40466,0.0016527826,835.40466
1214,-3.1341915e-06,806.3549,0.0010474061,806.3549
1215,-1.0816948e-05,729.3133,0.0015055395,729.3133
1216,2.880294e-05,685.1429,0.0020913265,685.1429
1217,0.00028470956,664.9096,0.0016047702,664.9096
1218,-3.305031e-07,623.9301,0.0023330303,623.9301
1219,-2.6144698e-06,593.57043,0.0018546521,593.57043
1220,-1.5286932e-06,540.9312,0.0021508713,540.9312
1221,-0.000113156915,521.23834,0.0016940502,521.23834
1222,0.00016140769,464.1167,0.0018462106,464.1167
1223,5.09448e-07,443.0042,0.0016340187,443.0042
1224,-4.209578e-07,419.6233,0.0017002486,419.6233
1225,0.00017914138,382.4024,0.0017826215,382.4024
1226,-1.3857643e-06,328.7643,0.0015582432,328.7643
1227,0.00023273464,318.33783,0.0018662519,318.33783
1228,0.0003033057,305.3334,0.001714702,305.3334
1229,0.00035328916,271.25366,0.0012381771,271.25366
1230,-6.992941e-05,239.8137,0.0012440567,239.8137
1231,3.896129e-05,222.33594,0.0018280316,222.33594
1232,0.00017734658,173.27084,0.0007768661,173.27084
1233,-1.7665589e-06,185.84229,0.0014216336,185.84229
1234,0.00030807636,149.27701,0.0013623034,149.27701
1235,2.5403991e-05,122.49182,0.0016131352,122.49182
1236,0.0001575921,115.11498,0.0008136014,115.11498
1237,-2.4213878e-06,105.350525,0.00093813305,105.350525
1238,-6.6559114e-06,71.53581,0.000986155,71.53581
1239,5.0051116e-05,73.910324,0.0011166966,73.910324
1240,6.5224944e-05,40.846973,0.0015242639,40.846973
1241,0.00016807418,49.538097,0.00078534405,49.538097
1242,-2.5293783e-05,43.14416,0.0009847626,43.14416
1243,0.00016166836,26.500893,0.00090715504,26.500893
1244,4.541406e-05,26.262451,0.00071307865,26.262451
1245,9.782762e-05,8.441992,0.00077002705,8.441992
1246,-2.7812093e-06,3.4961305,0.0005325397,3.4961305
1247,0.0,0.0,0.0,0.0
1248,0.0,0.0,0.0,0.0
1249,-1.7597884e-05,12.70219,0.000677904,12.70219
1250,0.0,0.0,0.0,0.0
1251,8.84605e-05,6.6676626,0.0006708754,6.6676626
1252,4.771612e-05,5.39845,0.00059817825,5.39845
1253,-9.618934e-07,0.48786056,0.00051759,0.48786083
1254,4.142046e-05,26.381039,0.00061280874,26.381039
1255,-7.597021e-06,9.972835,0.0005968403,9.972835
1256,8.828231e-06,9.315044,0.00044709636,9.315044
1257,7.728112e-05,11.674169,0.0006415228,11.674169
1258,1.7804632e-07,25.351963,0.00056317006,25.351963
1259,-4.665021e-06,20.137417,0.0006340914,20.137417
1260,6.479792e-05,21.371067,0.0007402026,21.371067
1261,-1.5842761e-07,36.97765,0.0005687324,36.97765
1262,1.7926624e-05,30.253048,0.000918184,30.253048
1263,6.5440385e-05,39.256325,0.00089540845,39.256325
1264,1.6761423e-05,36.618317,0.00066639355,36.618317
1265,1.6035301e-07,52.02141,0.001099543,52.02141
1266,0.00019550971,59.959103,0.00096892565,59.959103
1267,-4.4912755e-05,57.18018,0.0010935138,57.18018
1268,0.00011755203,74.05002,0.0013872578,74.05002
1269,0.00013752346,74.83617,0.0012235689,74.83617
1270,5.1632316e-05,107.331116,0.0015778537,107.331116
1271,2.9446448e-05,77.94493,0.0011996134,77.94493
1272,0.00012566292,98.841415,0.0014627456,98.841415
1273,0.0001570568,121.62074,0.0018273944,121.62074
1274,6.404464e-05,116.68431,0.0011581532,116.68431
1275,0.00017519308,129.78003,0.0014886078,129.78003
1276,0.00014590877,116.192535,0.0015869541,116.192535
1277,2.5403824e-05,147.70993,0.0016591289,147.70993
1278,4.254363e-05,152.97621,0.0016194526,152.97621
1279,1.5942696e-05,172.10873,0.0016965054,172.10873
1280,-5.41362e-06,172.49564,0.0017171648,172.49564
1281,2.310925e-05,170.29997,0.001950135,170.29997
1282,-0.000115592025,196.73586,0.0012909279,196.73586
1283,0.00015388678,196.93033,0.0014291627,196.93033
1284,0.00038558024,199.77783,0.0016373185,199.77783
1285,0.00015603357,222.9956,0.0016409552,222.9956
1286,1.929522e-06,228.85445,0.0016287777,228.85445
1287,-1.9244362e-06,247.86256,0.001594234,247.86256
1288,-0.00011053105,250.56357,0.0017041523,250.56357
1289,-9.277647e-05,262.10703,0.0018984214,262.10703
1290,0.00034883432,283.953,0.0018487787,283.953
1291,0.00019941345,294.8064,0.0016979369,294.8064
1292,0.0002789333,297.7216,0.0014700717,297.7216
1293,5.0765368e-05,319.71777,0.0017145382,319.71777
1294,0.00040462517,316.8823,0.0017680355,316.8823
1295,0.00025521268,363.9973,0.0016282974,363.9973
1296,0.000398979,367.33823,0.0018711119,367.33823
1297,-0.00014778772,371.3294,0.0017712628,371.3294
1298,0.00025393348,397.76358,0.0014093631,397.76358
1299,0.00026972126,409.67236,0.0017773114,409.67236
1300,7.876071e-05,431.37958,0.0022320028,431.37958
1301,0.00014886266,438.13193,0.0024117627,438.13193
1302,7.997527e-05,449.46088,0.0025052137,449.46088
1303,-0.000244243,480.68716,0.0019031484,480.68716
1304,1.0540825e-06,512.50165,0.0016106837,512.50165
1305,-9.106202e-05,519.1141,0.0014756452,519.1141
1306,0.00010536419,528.57434,0.0017480903,528.57434
1307,0.00075704727,582.2621,0.0013250534,582.2621
1308,5.9778038e-05,568.43976,0.0019391559,568.43976
1309,0.0006280442,605.36145,0.0009821218,605.36145
1310,-4.285261e-05,612.4107,0.0017986789,612.4107
1311,0.00017970998,640.57806,0.0023149909,640.57806
1312,0.00045458716,674.3165,0.0026489594,674.3165
